AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Image_Name
5782,5549,2593,2478,4460,2339,3598,2794,3618,1493,6663,5019,3908,7724,1
2344,5452,159,4565,1826,7311,5604,398,5547,342,6417,5357,7145,2502,1
1951,7012,4567,1024,821,4996,1812,2481,1912,6009,3375,6969,1174,4213,1
1545,3221,3001,2517,3358,8106,4025,1439,7813,6075,1406,4363,3879,6850,1
246,134,6134,6516,8122,2414,1091,589,315,944,8272,7074,3319,1965,1
4404,77,1508,506,6381,5217,641,6149,3737,7043,5196,951,4384,822,1
6738,7634,0,803,349,6122,6794,783,471,5223,1957,7556,5033,7394,1
2118,2344,7562,7078,1452,2959,2335,3948,6038,2850,569,3965,7776,6069,1
4339,5724,3198,3594,3969,4945,2122,1677,630,2911,7422,376,1414,4436,1
1111,7073,4301,260,5738,4232,855,2255,4794,4616,2977,7400,1304,4915,1
6441,7473,3364,2521,3195,2372,7670,6942,5514,3007,1037,8377,1865,5383,1
6321,5923,6112,6212,7858,1855,1988,2069,4947,7231,2475,198,7359,1491,1
5726,2645,346,272,6461,881,2150,7122,433,6419,176,4434,5130,1758,1
5091,3754,225,2078,106,3014,6379,7165,7700,5304,5398,8183,1741,4561,1
556,3065,1073,1632,6153,4270,6773,7096,761,7913,7404,3222,6801,833,1
2725,1136,2820,5285,6681,8198,7230,323,1934,7026,5982,616,2040,2005,1
4115,3197,2270,4191,4091,7957,2847,2970,2206,7672,7463,4541,7277,7812,1
2601,1108,4315,2252,8217,6865,538,6608,6441,4661,7711,8067,2790,5067,1
3255,3048,6109,7819,6158,51,4729,2329,516,135,1496,5877,4704,7476,1
1158,4285,157,5071,4763,4089,3129,4206,898,1578,4350,3618,5079,4307,1
3607,5644,3461,7324,1518,8396,3011,890,8054,7112,2082,2435,6850,7870,1
3978,5775,2433,6827,6606,1889,4156,6969,6714,1823,3703,5247,2676,6668,1
2201,6622,6919,8140,5017,2049,6628,1463,7097,549,7907,3448,7213,2942,1
5587,7550,1087,1056,620,5904,1707,1959,8322,4524,981,2404,7805,3916,1
5111,1806,4021,5477,4430,5347,7164,7525,1310,5521,4788,947,7259,6044,1
2612,4482,4983,2461,2802,1523,5879,4996,4005,7192,7983,3295,4801,5763,1
7433,4426,5492,956,2238,6680,3001,233,6615,3910,684,7664,4961,1052,1
898,1429,7022,4312,1349,3413,2653,3077,4313,2656,4913,3041,752,4544,1
2336,6010,4534,2312,4166,5073,8266,6919,1192,2170,6779,2416,3454,8283,1
6064,2693,7239,704,3152,3376,6306,1925,4584,2877,571,2164,1933,8225,1
646,1637,7424,6208,2149,901,1731,2188,4545,5868,7139,6832,7592,1233,1
1114,7526,1156,5146,2010,2190,8289,1343,3114,4137,1846,3986,2554,7027,1
1392,7784,7924,3646,7355,4411,5115,7880,20,2829,4586,4067,7329,3666,1
5413,2772,5966,3690,7571,5007,6120,5093,3929,1176,8106,4805,1170,3588,1
3186,3434,5241,1023,6103,627,1529,712,4296,1822,4460,5055,777,411,1
4234,5166,6136,6339,7024,7634,4697,7968,6425,8303,6372,3151,5895,2098,1
1433,6570,7361,2339,1551,5927,1249,3102,3663,5823,1532,6039,2329,5124,1
2818,1719,564,7804,3303,4403,1972,5458,5633,6988,266,3293,5786,3224,1
3234,4369,7755,6197,5499,6364,602,4628,5480,5023,5326,2191,119,6532,1
1869,8250,5919,8089,3462,2481,2651,4978,5471,8103,5596,4265,1762,2141,1
7547,3179,5637,6377,2201,333,1514,4306,3167,6486,209,6580,1413,453,1
19,4146,6705,7500,1246,571,320,4307,6524,7298,4912,8191,7144,3006,1
2234,7208,2293,3943,1168,5768,840,5943,5090,4551,270,6775,5805,5329,1
1444,3150,1019,1484,2917,6045,8089,192,4799,8343,7110,2605,5931,2847,1
2886,6013,7372,6773,2526,68,2094,4972,355,7965,6730,770,7029,7985,1
5107,5164,7232,7996,3646,2757,3885,3576,7373,3863,6111,5331,548,4592,1
7495,1737,3056,3771,7604,7746,2638,557,188,327,6922,2299,5501,4528,1
3675,5983,2994,3993,3850,934,8034,5413,227,230,1342,7939,2553,8384,1
5316,4644,6638,1653,2556,6067,5068,8225,1384,823,1065,4446,1779,557,1
7786,787,5461,7221,245,1977,3526,5661,6157,4884,2098,7442,4006,7921,1
2677,5132,7145,5591,2896,4713,4662,3432,2193,5339,1070,5464,6210,7193,1
7291,2919,8335,2749,5168,8004,377,3731,3229,149,7430,4332,1003,8222,1
3465,4114,6511,7349,5567,4437,2699,4354,7767,2734,8389,6346,6460,553,1
2774,3790,5779,3210,5025,1624,3075,1066,200,4467,4213,6368,1419,3704,1
383,3745,7398,2883,852,4719,4417,2794,189,2801,5548,6681,6042,7548,1
7389,6851,1530,8004,2103,7162,5158,5144,1917,4654,3187,2336,408,5210,1
838,5734,1150,3771,2512,51,2768,5934,1048,4186,3550,5297,1471,2350,1
1679,970,4701,1465,6248,2775,3256,2606,7081,2071,6694,46,93,185,1
3394,4150,8026,7885,605,4130,571,7817,1344,727,6298,5690,2379,7136,1
4147,1371,2954,3850,4240,2393,6541,7812,3059,1683,5639,87,7747,7095,1
1383,1174,5989,5129,4893,4290,1325,3168,3194,2546,6465,3020,248,7127,1
3193,1409,7716,8280,1507,3529,671,4944,6278,3963,2976,5020,4793,4232,1
7962,3353,7615,3569,8226,1776,7760,6497,1251,5910,5671,8231,2403,806,1
2830,1074,3816,4390,429,731,7613,4949,1964,2657,8390,2884,3294,4917,1
4439,3628,505,5097,7013,7156,4443,5064,4390,6341,6681,6335,1790,86,1
2812,4417,374,15,1433,7310,5012,2931,7058,6962,3481,340,3319,77,1
8146,5351,6114,170,1548,5075,5819,6173,2150,194,1657,7179,1200,7225,1
1946,2016,6803,2227,779,4756,894,8030,66,6025,2131,5154,3207,1992,1
5878,4873,7719,518,5672,3181,7873,7579,259,383,2069,5208,1653,1300,1
2145,7909,6551,2814,4190,4951,5991,1839,3417,641,6325,4956,5696,1744,1
4908,3387,7726,7013,19,7958,4350,241,2635,4628,4455,4745,1786,4063,1
670,6419,5920,2393,1859,6917,5499,5996,3727,3119,3937,7872,217,8104,1
7336,3272,4287,2954,615,3298,6637,1198,3274,5906,7564,483,2922,1874,1
2952,1639,2781,765,2328,6598,763,873,3091,2237,3636,6292,4031,7945,1
1919,6113,7647,2685,5677,6109,2887,5525,4173,5119,932,1279,3793,8144,1
6485,3793,842,2678,4767,5207,3117,6615,8325,3776,8190,3635,3856,3274,1
2236,5115,4351,6996,3539,4154,6879,3844,6251,8236,5749,4903,5631,7510,1
872,1597,3222,7625,5404,6448,6,127,7,5109,1301,6158,2029,29,1
7145,1410,3335,1866,8120,5287,1385,6557,5332,5023,6776,2586,1920,5003,1
7685,5648,14,1545,708,6879,306,3382,4807,1750,3899,3932,1143,4993,1
4982,3976,4798,1688,6683,1191,8295,6246,3989,2159,3372,4206,3843,3448,1
5090,8036,3878,3222,7665,3810,1583,415,1790,3377,7681,7334,1443,1046,1
1149,2306,611,1282,2721,7922,2869,7369,7648,7735,7245,4196,3011,7221,1
2089,7595,1081,7175,123,7571,4953,5918,437,6490,5641,3217,7143,8063,1
7191,664,2677,690,1506,4372,3122,6137,8164,2086,244,1459,253,2798,1
5902,873,3697,4663,2159,3831,7892,5737,529,3838,814,6264,2932,3074,1
3748,3391,5583,1133,2529,2778,892,3832,7642,4191,3137,2462,1844,1825,1
4081,2276,5102,4722,6785,3098,8316,1832,1161,2673,1893,4199,793,1652,1
136,1638,6703,1377,2252,3998,2437,4059,4743,6849,3843,6647,6103,5851,1
3335,1223,3929,3583,6795,4029,941,2181,184,3601,7119,1207,6073,2264,1
841,2027,2552,2091,7856,1248,2005,6091,722,3050,64,4317,7076,6549,1
2856,2493,3486,1078,6226,4010,7887,5814,999,7307,7424,4722,7276,3534,1
1469,3239,3802,8338,295,1212,7247,3712,3913,3556,2772,3002,247,6661,1
7419,6322,4293,5786,7835,2637,491,2867,2348,5955,3975,2997,4110,530,1
4959,6851,7098,2439,5086,4913,4209,389,1976,3408,6374,109,6152,4668,1
8091,8052,7794,3971,4078,701,3407,5336,8338,8317,8392,6439,7523,1378,1
6567,5949,964,3546,7968,7848,7728,7650,7328,8290,4374,4694,2344,3451,1
3946,796,5235,6132,2691,7474,1135,5154,6929,7206,292,7932,6266,5514,1
6796,2079,6354,5457,2766,462,994,7857,2292,2698,1541,5782,8327,4342,1
122,6975,8351,3022,1219,4977,4513,752,3300,7286,2804,1161,6390,4991,1
3789,395,4948,3053,7451,3642,6635,1470,1490,4678,2118,8005,648,3354,1
7729,1757,1124,2301,1491,6627,132,5997,3861,3742,7250,5859,5316,4976,1
561,7992,5341,6696,1967,7203,4750,6238,5408,3157,2686,7817,4184,5469,1
3454,6064,6331,2554,6672,1427,4804,1865,7959,6839,552,6356,6065,3532,1
5875,2994,8095,6237,6139,2501,6558,5922,2221,886,38,7557,3893,2420,1
5379,3549,4142,8195,324,7789,7253,1511,939,3323,6871,1633,2889,6236,1
560,5199,6933,3758,5301,44,3835,1287,3840,4831,1235,874,2972,3268,1
1894,6329,7477,4854,7848,3756,3735,1985,2527,2066,7971,1213,6181,1635,1
7601,1174,4355,2010,1942,2387,2755,245,7386,2905,119,4444,1325,1550,1
3233,7228,3708,5708,2460,5099,937,1376,532,3014,666,3509,1637,7425,1
354,2084,4944,7880,7674,3088,6788,4710,3165,2183,7318,6074,2106,6584,1
7492,1472,5880,5874,6615,8209,7571,8350,7688,6669,8253,5978,6974,6139,1
7766,6201,2690,2126,1252,3186,5834,2755,187,1608,6389,4924,7628,6601,1
7228,3779,4211,2447,6555,6194,821,3571,7778,538,8267,5711,8312,6927,1
6574,4510,4091,4483,8265,967,4027,2373,5456,7433,3654,4388,4563,4347,1
273,778,1636,2577,1894,6867,5891,1512,4522,1223,3984,937,616,7473,1
6460,1561,5600,5998,4049,3449,6648,8176,1087,8251,5542,5632,1707,2730,1
239,7423,3182,4586,4832,7729,7584,3433,3762,7696,2267,6064,3007,1097,1
6794,7485,6416,2612,5673,4888,2283,926,2907,302,2046,6256,5067,8150,1
1049,1510,3253,5445,6792,7680,3350,8097,4959,1805,1654,6104,6131,4952,1
3757,5808,145,5082,847,1744,1001,5154,4788,4032,5614,1566,4014,4195,1
7288,3107,3545,7,6158,1385,4036,3717,5668,1899,2238,293,5304,8315,1
3293,1883,7427,4513,7114,7771,3795,3736,938,1337,7953,5645,309,4858,1
754,7998,4466,6963,2588,3031,7717,1521,7142,3655,4910,1114,1572,5378,1
7938,45,7199,3373,63,1401,410,7214,5701,615,6789,2675,7242,6647,1
8365,867,1560,3855,8363,412,3571,653,7831,6142,7964,7187,3928,1579,1
2286,4490,3175,3678,6598,1751,808,6173,2150,194,1657,7179,1200,7225,1
5555,1588,4265,5873,7137,8053,1770,7809,7596,7891,6881,1787,6295,5448,1
2138,4827,5373,5219,3199,3821,2935,4646,5743,3289,3492,2705,3418,7601,1
5059,1898,6979,3862,8282,7201,7993,96,3284,8391,7774,4624,4811,2545,1
3032,6591,7301,4305,7688,2557,4969,5747,2157,6126,5622,7170,5624,6219,1
1259,2912,8294,3518,1540,1934,1855,4307,6524,7298,4912,8191,7144,3006,1
2743,5954,7785,3711,2858,2974,1886,7993,531,554,155,5514,873,2731,1
7000,4106,1110,5845,1791,8094,8314,8162,7476,6318,3896,6504,4511,3402,1
354,7886,6963,85,2332,6545,7298,1012,2716,1901,2050,6663,5147,1573,1
5225,3336,409,6411,7830,8014,5471,1348,7676,5353,3671,5829,1296,6302,1
4203,7627,1173,3633,4383,763,4027,1679,7377,4996,6098,4863,363,3856,1
7762,4264,4143,7432,4179,1777,7173,7393,3052,1058,6059,2117,7673,6855,1
351,5665,1585,6929,3439,5420,3429,1661,3235,2355,5621,7448,6765,5625,1
5975,629,4531,7627,4292,1272,4862,6424,1499,321,5621,8330,3391,187,1
2713,3448,5328,5642,3804,745,461,8084,1925,8201,985,6194,2913,89,1
2895,2959,3502,6374,7047,3819,5975,3731,3229,149,7430,4332,1003,8222,1
2265,3238,697,6637,1310,5018,2067,1923,4178,1903,2564,1209,2732,561,1
3977,2692,6437,4878,366,2230,5951,6508,1380,3220,1237,6188,5985,3496,1
8011,2162,1436,8018,3250,3242,910,6539,8094,6871,3626,312,5988,1706,1
207,5242,3955,8323,5135,6232,1004,8307,1192,5907,713,6066,8214,2365,1
8023,2464,211,6168,1022,3842,1932,2439,4646,7333,2247,7184,7224,6333,1
54,6096,5988,6992,8133,4063,5855,2519,4876,3068,1584,2891,81,2842,1
6978,7397,4250,5349,554,1185,5798,6293,3790,4009,4208,6832,6814,4303,1
5493,7191,7678,6836,6326,984,4838,2241,8150,3835,7449,6933,4263,7582,1
1890,3886,954,5555,3165,5307,892,6458,3709,8257,6381,7975,6614,4512,1
4982,1745,1789,7202,3006,2567,6027,2069,4947,7231,2475,198,7359,1491,1
944,6385,2444,1996,549,3169,7831,4341,2843,7177,1562,3222,2982,1089,1
2617,6570,4279,3747,5635,28,1290,6947,1427,1734,1638,596,4747,1129,1
7765,4391,2465,4711,427,6687,7823,1522,751,7551,7955,1133,250,5032,1
4999,8123,1151,2969,5125,1123,218,4719,1894,6465,3625,4821,5647,2419,1
3470,4000,4035,6191,4401,4277,5633,7508,1666,6991,8113,4489,969,6621,1
2346,2559,1989,1616,6195,4911,3204,2547,2049,4629,2318,5710,339,107,1
5241,7478,4894,2723,847,2312,2572,7005,6870,2382,1459,1637,4944,5723,1
311,2222,757,8267,5752,350,4472,5962,4776,2199,8262,2295,451,4331,1
4526,509,6248,6484,4845,7214,5566,5770,4367,6295,1870,5026,2184,2948,1
5918,1109,4544,4696,7289,3592,6198,628,3769,3996,2253,6481,2949,93,1
1402,1948,6326,8308,3038,73,845,2800,361,6715,6926,1844,7212,7786,1
6102,2436,8295,1107,4377,4930,4825,5890,4624,254,1944,8041,824,4323,1
6102,2436,8295,1107,4377,4930,4825,5890,4624,254,1944,8041,824,4323,1
7802,2213,5805,5321,4269,5897,4477,7889,6105,535,3936,7455,6636,4024,1
2303,5887,7747,5937,8303,3228,2752,4357,2579,5795,1917,5686,8092,890,1
3005,853,122,1362,6074,2991,6875,533,2881,6570,4693,1906,4660,367,1
5935,4423,7353,851,5552,7027,809,854,8077,7796,5666,2040,4065,1090,1
5805,7929,4277,8095,3156,319,1103,3272,4480,1376,1527,4511,5393,6758,1
3665,6023,8363,3216,6822,8088,1142,7153,8051,74,5191,1867,7283,3968,1
4167,384,7047,616,8346,7626,7650,7342,4864,7390,7209,3382,376,6070,1
1432,1929,1841,3134,7142,309,1657,4620,961,7968,7753,5074,7096,6075,1
7090,6893,2959,2051,1575,1346,3108,2461,7999,5896,859,631,4870,4893,1
1440,548,5139,4471,6651,4624,815,5940,5083,4898,1541,4951,930,3352,1
6063,497,1055,2063,2292,5230,6098,7180,3574,6301,957,6462,7483,1863,1
5242,4199,3352,821,1441,1536,4111,2124,7908,3936,2051,6559,7243,5173,1
7343,3444,6654,1939,7721,1090,2776,2069,4947,7231,2475,198,7359,1491,1
4852,641,2538,6646,3792,5008,6544,2677,767,3150,2348,960,2764,754,1
6950,120,4266,2857,7438,7526,7365,2555,7800,172,1293,1615,2922,6930,1
3857,359,5321,6086,4847,7075,1513,20,5710,7678,5537,4396,1912,6083,1
5423,78,6793,3697,7507,1821,6495,8106,2333,898,1233,6113,3857,4544,1
6255,4094,5116,6113,8188,7127,1986,2970,2206,7672,7463,4541,7277,7812,1
1664,5712,2198,5741,7000,3386,3424,4473,6427,7969,1334,5572,6458,2089,1
2914,5847,664,3646,5290,4013,5981,7065,4550,4043,6995,356,4158,7503,1
584,6355,3249,484,5407,1924,2245,2785,7402,1365,6669,2728,3743,5695,1
8032,3792,3284,8229,1997,6784,6053,3869,28,4834,5580,6110,6359,5485,1
4870,6409,6932,664,6674,6241,3253,2137,4525,6497,409,2810,8350,7956,1
7233,6556,2321,5449,842,4722,5373,2877,4622,6936,1679,5891,348,3135,1
958,5494,7147,6597,4504,1934,949,2786,1364,4613,6302,1243,1607,6738,1
6392,7292,2684,2224,4928,2032,5073,5588,3338,2818,50,1785,2192,1999,1
3115,2298,5045,3674,281,1233,5317,5506,248,2912,2453,3981,6936,6276,1
8361,7017,6231,5392,1512,2800,6499,3083,1650,1462,6958,5904,8249,6837,1
2193,7129,6928,2239,661,5584,3733,3028,5185,8362,2601,7192,1756,5334,1
8013,6603,7841,5813,4861,6906,2088,2689,4522,5990,3992,5458,6862,6086,1
216,8038,1834,232,4302,5328,2242,2701,3702,4179,173,6455,5679,1025,1
1993,761,5184,3063,7061,222,1513,939,6423,1566,7610,4588,3296,3867,1
1452,7917,6927,2836,2665,2730,3981,7484,3090,2505,3563,1752,273,6778,1
6701,2527,5759,5846,5492,1078,4901,2994,3597,7355,4274,6158,4581,1422,1
3880,1703,786,4541,4567,3506,699,2738,8317,1331,4217,7166,269,4774,1
167,7963,2714,41,8313,4604,3378,1871,4199,1152,3664,2235,3474,1459,1
1151,3496,6619,897,8051,811,372,5382,8033,6996,3738,4576,6762,5629,1
4076,7876,6974,3250,2226,7025,4858,318,5751,6709,6371,3904,8041,6361,1
6197,2972,3115,6586,4669,7323,3005,2906,5542,1357,5824,2460,671,436,1
6755,2921,4480,2537,4702,4758,2476,7619,1698,8073,787,6675,6594,8269,1
8166,3236,4693,5351,3883,4863,404,556,7837,7757,2854,3875,1844,7091,1
2483,4556,3258,6699,2057,270,2630,3050,2095,1258,2781,5524,8214,4191,1
2143,7802,528,3241,4511,2304,6911,7506,7676,7002,6088,4141,1090,5205,1
915,3275,3686,5200,5946,1940,5198,6292,6310,7027,8143,6086,3975,5008,1
3313,708,5377,3058,7203,3515,776,5969,5035,887,587,3204,8172,1701,1
3066,7059,971,1410,8353,2719,6611,1877,3977,229,2265,6519,5534,7569,1
46,5537,367,7013,7239,3059,3116,5938,6243,2079,1343,6204,3530,3417,1
6273,7804,1891,7678,6403,2245,2445,4469,4897,5728,5498,7653,4285,7997,1
411,2309,3593,5397,344,2366,4653,3164,2259,1963,5491,1412,1816,6062,1
3927,3213,523,1416,7851,2214,5528,877,1442,941,7702,7051,1883,4011,1
799,792,5705,6829,6624,7767,133,619,6157,7833,251,5826,3185,5447,1
4513,4737,7386,6918,2922,7632,3933,2799,587,6652,3731,3886,977,7608,1
3595,6929,6476,4695,2515,1254,5450,4556,1267,7165,7712,1735,8203,4202,1
7897,7558,4084,6758,5652,4494,4515,5270,4821,6721,287,5441,227,1996,1
1229,4295,4609,7738,2109,8113,3813,5079,981,1041,195,5296,4401,6408,1
2672,3047,4882,3221,7521,6775,5125,3139,4584,7826,7687,354,5838,5307,1
6669,1408,858,3189,5226,5711,6197,55,4940,4389,5329,8239,5382,5008,1
109,3342,6785,1798,8212,765,3356,2042,7910,4210,1515,3106,5138,1411,1
6750,4491,6775,5151,3834,803,6913,2946,5917,4688,3443,3913,4228,3182,1
3717,1361,3143,7111,3504,8059,2236,944,922,4536,3611,1992,8264,373,1
3636,6423,1863,6077,5634,3039,4690,689,6863,2658,6110,1712,7390,6706,1
3824,5338,6308,3390,7478,8162,4663,867,5321,1865,5078,722,2395,2220,1
523,354,1106,4838,1787,3505,3602,4001,5910,3686,4382,7927,3036,6193,1
5304,170,4087,7044,8192,1529,6336,5855,2491,1213,6168,335,1075,6424,1
6849,6658,2998,7553,2282,2033,7234,6453,3094,652,359,2679,8219,1002,1
1464,5435,3695,1685,290,4809,4241,5352,7932,6474,3546,5808,2669,4231,1
5681,3310,6330,3661,857,5597,4130,4115,3207,3854,8367,5482,3178,5459,1
1404,3162,447,6034,2533,7097,7513,1797,5314,7302,3849,2127,5679,5517,1
1601,761,6969,6883,2285,5835,410,4022,7294,2289,7856,7596,7207,7773,1
3357,344,804,8303,2929,4384,8361,703,3974,1161,1957,5638,1679,2077,1
5111,7546,2051,4854,5717,5672,7906,681,5254,5775,829,7329,1565,685,1
2398,5483,5403,39,5212,2835,1575,6791,5643,7490,5947,1883,1627,1029,1
8335,2687,3730,2116,3685,6308,958,6380,989,978,2540,6850,1944,7736,1
6368,7718,5196,3383,8209,8263,1814,3053,8205,7528,5079,6625,8320,2384,1
5000,412,8122,7071,5865,8083,2553,233,6615,3910,684,7664,4961,1052,1
7781,2664,319,1661,2314,5874,7718,2778,4436,5087,676,5134,7445,1009,1
4070,2586,4073,2927,6318,7603,1850,5143,5629,5686,5638,7865,3169,49,1
4711,3434,4804,3561,7288,6595,2127,6856,2693,6628,6766,2766,4107,6306,1
1069,63,6180,5420,923,5343,520,2893,7831,5131,5307,2284,3841,1604,1
8124,8047,2968,6973,2681,3289,2923,1343,3114,4137,1846,3986,2554,7027,1
658,5034,1634,3554,5335,4117,7221,1884,6870,5480,5299,3133,6483,5712,1
6292,3027,1959,1218,378,2190,6220,559,2515,308,8169,4597,5979,1173,1
2531,8008,1423,3598,5043,6023,4110,6523,7862,7728,6693,8378,7417,1136,1
5122,1940,4956,3638,6502,102,2256,4446,6153,5279,2796,7414,4238,7744,1
8115,7559,6926,5378,5082,2688,7681,1104,7778,4418,5355,2870,6496,6992,1
7976,7210,6881,4952,3189,5827,4591,206,3158,6903,755,41,6105,2952,1
1280,2818,3215,6907,7847,7561,3471,6938,1136,2008,219,4999,1456,1617,1
5447,3974,2574,7711,7912,8074,2448,6502,2052,489,1575,7092,3548,2316,1
3532,3858,2611,5851,4592,5851,6583,6211,2349,8268,1052,4656,3583,7174,1
4657,3822,54,1759,7251,8204,3639,6856,6223,7376,3071,1165,319,5407,1
4225,6531,53,4815,1092,6674,1752,1479,1053,7218,3104,2415,2582,7481,1
2250,7355,1791,6921,6418,2994,5858,4081,4439,4899,5579,5668,2047,6090,1
4011,3818,6230,5257,5899,7714,3189,4052,475,2803,6874,1282,7448,955,1
7828,8367,6706,5532,6434,2905,3447,7168,6598,7587,5158,7157,958,7157,1
6501,1716,7290,7787,2049,2287,1040,5814,999,7307,7424,4722,7276,3534,1
4655,1173,3718,2533,3821,241,544,4795,1591,1646,5065,7250,6046,7392,1
1164,5256,6675,2653,1875,2257,3009,4068,6705,1346,2634,6292,2658,2706,1
1171,5129,6314,882,4755,2068,3085,7213,2662,5352,334,1585,2837,491,1
7690,2650,76,7247,4105,8337,4850,5940,5486,1489,430,7506,3979,7304,1
1158,218,8118,321,1096,7089,42,4052,4034,330,695,2144,2412,7102,1
2822,8211,2469,6349,3259,3285,3252,5306,6117,1198,1625,969,7529,5015,1
5125,2298,7474,2578,911,2013,5726,7842,437,2764,4359,4398,5268,2538,1
6476,6279,4673,7346,8349,200,4712,6336,563,4873,4621,3308,2048,6945,1
4799,3263,785,739,5898,2202,3055,4596,3234,6941,7312,6078,6859,5940,1
7657,6421,3421,5947,2052,7767,554,1202,4912,945,6213,3944,2066,3429,1
8273,1197,4692,4589,3684,3996,2751,3697,5917,3900,2744,4148,2241,1806,1
1265,219,80,1627,3331,2222,7517,7924,3351,27,133,2729,1449,4365,1
7544,257,2956,6971,440,681,1009,2413,1736,2292,1298,3134,4964,1973,1
5501,2973,4187,3437,6738,5521,5406,7460,3127,2791,431,543,7963,3433,1
7532,5676,5368,4805,1791,7946,7083,7028,4198,4010,932,4067,2030,4443,1
3210,548,932,6641,7875,3930,8013,6938,3157,2788,8141,659,7334,4373,1
5728,670,804,2637,435,3400,167,562,4473,3713,5520,4952,2893,6365,1
1030,310,3622,113,901,211,628,7750,8270,6164,1870,4939,7772,4867,1
929,4911,4043,3039,5030,6179,6122,1983,5528,5867,5756,2575,7242,4016,1
2839,1687,7050,7206,965,8082,5745,1343,3114,4137,1846,3986,2554,7027,1
2434,2397,1746,515,8203,4281,4103,231,4375,4313,3023,7694,2690,4303,1
3261,5421,2241,5516,6097,5723,254,769,7422,1094,5111,3461,1827,4572,1
3573,4546,3687,5361,2886,6813,7773,6621,5390,3928,2823,7685,6088,663,1
2835,1629,7464,4830,6733,2737,6978,5624,2734,7226,7882,3689,3090,3097,1
7178,4251,8285,4805,1950,5503,7873,398,5547,342,6417,5357,7145,2502,1
4961,5126,5215,981,4294,8291,6861,7302,6501,3121,6521,756,8059,2970,1
6820,4771,215,7602,1870,5780,405,5792,2715,2225,570,4289,1843,1303,1
6393,7477,2627,1345,1301,416,3540,4213,2940,2877,6946,815,4108,3956,1
2546,3806,2948,2134,5843,2145,8328,1431,2423,8351,4111,2174,1374,29,1
2606,2170,3823,1099,6156,6676,3033,2719,5167,1296,1551,5541,1448,2955,1
6733,542,1183,344,4723,1932,5991,1252,2061,2512,2581,110,6029,8262,1
3130,6586,6363,3624,3644,7429,995,7933,5890,7359,1390,5160,7983,2547,1
5888,6130,1398,4906,3025,2397,3418,3656,6591,1577,5824,6030,6663,6509,1
7468,807,2469,1056,4218,2602,5857,1295,1550,5397,6092,568,3341,1299,1
5277,3486,4684,1906,1811,2552,3549,1679,7377,4996,6098,4863,363,3856,1
7137,5770,3346,1554,993,4707,7064,1247,6382,6647,1190,629,2590,7171,1
3807,5097,6238,1213,7272,4262,1505,4288,7978,3108,4368,4106,6171,1256,1
1444,7607,983,5665,0,5849,2870,1387,3571,6323,2979,2513,1773,3,1
6892,3389,6268,3328,3004,2999,129,5910,5272,5732,7879,6970,333,5531,1
3867,4583,7030,8396,4088,2730,3424,5071,2870,5805,3127,6692,2145,3912,1
3867,4583,7030,8396,4088,2730,3424,5071,2870,5805,3127,6692,2145,3912,1
4095,3075,7916,3841,6753,2690,2070,1647,1460,3117,4352,4683,3197,6555,1
6302,6891,1428,6142,1034,7479,5351,708,4595,1029,5248,1319,6786,7601,1
2287,5576,2163,4596,1115,198,320,586,542,7223,8019,1496,3896,4155,1
1993,6872,5801,509,4901,3082,3279,827,6849,6708,5781,8019,5835,3308,1
